SYSTEM,RELEASE,CLASS,WMC,DIT,NOC,CBO,RFC,CA,CE,LCOM,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,REFACT,LCOM
jetty,8.0.0.M2,org.eclipse.jetty.annotations.AnnotationConfiguration$3,3.0,1.0,0.0,3.0,7.0,1.0,3.0,7,2.0,0.5,38.0,0.0,1.0,0.0,0.5833,0.0,0.0,11.0,0.0,7
jetty,8.0.2.v20111006,org.eclipse.jetty.annotations.ServletContainerInitializerListener,5.0,1.0,0.0,4.0,21.0,1.0,3.0,7,4.0,0.5,159.0,0.0,0.0,0.0,0.3667,0.0,0.0,30.6,0.0,7
jetty,8.1.8.v20121106,org.eclipse.jetty.annotations.AnnotationParser$Handler,0.0,1.0,0.0,10.0,0.0,10.0,0.0,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
jetty,9.0.6.v20130930,org.eclipse.jetty.annotations.AnnotationConfiguration$WebAppClassNameResolver,3.0,1.0,0.0,3.0,7.0,1.0,3.0,7,3.0,0.5,38.0,0.5,1.0,0.0,0.5833,0.0,0.0,11.0,0.0,7
jetty,9.0.6.v20130930,org.eclipse.jetty.annotations.AnnotationConfiguration$ContainerClassNameResolver,3.0,1.0,0.0,3.0,7.0,1.0,3.0,7,3.0,0.5,38.0,0.5,1.0,0.0,0.5833,0.0,0.0,11.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationParser$FieldInfo,7.0,1.0,0.0,9.0,8.0,7.0,2.0,7,7.0,0.8571,56.0,0.0,2.0,0.0,0.2857,0.0,0.0,6.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationParser$MethodInfo,7.0,1.0,0.0,9.0,8.0,7.0,2.0,7,7.0,0.8571,56.0,0.0,2.0,0.0,0.2857,0.0,0.0,6.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationParser$ClassInfo,8.0,1.0,0.0,14.0,9.0,12.0,2.0,7,8.0,0.875,64.0,0.0,1.0,0.0,0.2708,0.0,0.0,6.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationParser$MyFieldVisitor,2.0,0.0,0.0,7.0,9.0,1.0,6.0,7,2.0,0.3333,49.0,0.0,2.0,0.0,0.625,0.0,0.0,22.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationConfiguration$ParserTask,3.0,1.0,0.0,5.0,4.0,2.0,4.0,7,3.0,0.4167,44.0,0.8333,3.0,0.0,0.4444,0.0,0.0,116667.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationParser$MyMethodVisitor,2.0,0.0,0.0,7.0,9.0,1.0,6.0,7,2.0,0.3333,49.0,0.0,2.0,0.0,0.625,0.0,0.0,22.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.AnnotationParser$AbstractHandler,7.0,1.0,3.0,7.0,8.0,3.0,4.0,7,7.0,2.0,16.0,0.0,0.0,0.0,0.4571,0.0,0.0,12857.0,0.0,7
jetty,9.1.0.RC0,org.eclipse.jetty.annotations.ServletContainerInitializersStarter,7.0,0.0,0.0,7.0,28.0,1.0,6.0,7,2.0,0.8333,204.0,0.5,0.0,0.0,0.6333,0.0,0.0,278571.0,0.0,7
jetty,9.1.0.RC1,org.eclipse.jetty.annotations.AnnotationConfiguration$ServletContainerInitializerComparator,3.0,1.0,0.0,2.0,10.0,1.0,2.0,1,3.0,0.5,77.0,0.5,2.0,0.0,0.4667,0.0,0.0,24.0,0.0,1
jetty,9.1.0.RC1,org.eclipse.jetty.annotations.AnnotationConfiguration$ServletContainerInitializerOrdering,7.0,1.0,0.0,2.0,21.0,2.0,1.0,1,7.0,0.7083,132.0,0.75,1.0,0.0,0.4762,0.0,0.0,172857.0,0.0,1
jetty,9.1.1.v20140108,org.eclipse.jetty.annotations.AnnotationConfiguration$TimeStatistic,6.0,1.0,0.0,2.0,8.0,2.0,1.0,1,6.0,0.6,49.0,0.0,1.0,0.0,0.5833,0.0,0.0,66667.0,0.0,1
jetty,9.1.3.v20140225,org.eclipse.jetty.annotations.AnnotationConfiguration$ClassInheritanceMap,2.0,3.0,0.0,1.0,7.0,1.0,0.0,1,2.0,2.0,22.0,0.0,0.0,0.9906,1.0,0.0,0.0,10.0,0.0,1
jetty,9.2.4.v20141103,org.eclipse.jetty.cdi.WeldDeploymentBinding,3.0,1.0,0.0,6.0,15.0,0.0,6.0,1,3.0,2.0,80.0,0.0,0.0,0.0,0.5556,0.0,0.0,256667.0,0.0,1
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpExchange$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,60,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpClient$Connector,1.0,1.0,0.0,5.0,1.0,4.0,2.0,60,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpExchange$ContentExchange,1.0,0.0,0.0,1.0,2.0,0.0,1.0,60,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,60
jetty,7.0.0.v20091005,org.eclipse.jetty.client.ContentExchange,10.0,0.0,1.0,6.0,31.0,1.0,5.0,60,6.0,0.6944,155.0,1.0,0.0,0.0,0.35,0.0,0.0,14.1,0.0,60
jetty,7.0.0.v20091005,org.eclipse.jetty.client.CachedExchange,5.0,0.0,3.0,6.0,12.0,3.0,3.0,60,3.0,0.625,65.0,1.0,0.0,0.0,0.45,0.0,0.0,11.6,0.0,60
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpExchange$Listener,13.0,1.0,0.0,5.0,28.0,1.0,5.0,130,11.0,0.0,328.0,0.0,1.0,0.0,0.2821,0.0,0.0,241538.0,0.0,130
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpEventListener,11.0,1.0,0.0,9.0,11.0,8.0,1.0,130,11.0,2.0,11.0,0.0,0.0,0.0,0.3864,0.0,0.0,0.0,0.0,130
jetty,7.0.0.v20091005,org.eclipse.jetty.client.Address,8.0,1.0,0.0,8.0,22.0,8.0,0.0,130,8.0,0.1429,123.0,1.0,0.0,0.0,0.3438,1.0,1.0,14125.0,0.0,130
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpConnection$Handler,8.0,0.0,0.0,9.0,20.0,1.0,9.0,130,6.0,0.1429,98.0,0.0,1.0,0.0,0.3542,0.0,0.0,11125.0,0.0,130
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpConnection$1,0.0,1.0,0.0,3.0,0.0,3.0,0.0,130,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpEventListenerWrapper,20.0,1.0,2.0,4.0,32.0,2.0,2.0,459,20.0,0.7068,195.0,0.4286,1.0,0.0,0.2667,0.0,0.0,8.4,0.0,459
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpConnection$TimeoutTask,3.0,0.0,0.0,6.0,13.0,1.0,6.0,459,1.0,0.0,104.0,0.0,1.0,0.0,0.6667,0.0,0.0,333333.0,0.0,459
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpClient$3,2.0,1.0,0.0,2.0,8.0,1.0,2.0,624,1.0,1.0,25.0,0.0,1.0,0.0,0.625,0.0,0.0,11.0,0.0,624
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpExchange$CachedExchange,1.0,0.0,0.0,1.0,2.0,0.0,1.0,624,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,624
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpClient$1,2.0,1.0,0.0,2.0,8.0,1.0,2.0,628,1.0,0.0,28.0,0.0,1.0,0.0,0.75,0.0,0.0,12.5,0.0,628
jetty,7.0.0.v20091005,org.eclipse.jetty.client.HttpClient$2,4.0,1.0,0.0,1.0,5.0,1.0,1.0,628,3.0,1.0,15.0,0.0,1.0,0.0,0.5625,0.0,0.0,2.5,0.0,628
jetty,7.0.1.v20091125,org.eclipse.jetty.client.HttpClient,65.0,0.0,0.0,31.0,154.0,10.0,27.0,628,51.0,0.9596,881.0,0.8824,4.0,0.0,0.1036,0.0,0.0,120308.0,0.0,628
jetty,7.0.2.v20100331,org.eclipse.jetty.client.HttpDestination,30.0,1.0,0.0,25.0,104.0,15.0,14.0,595,26.0,0.7862,1101.0,1.0,4.0,0.0,0.1389,0.0,0.0,35.2,0.0,595
jetty,7.0.2.v20100331,org.eclipse.jetty.client.HttpExchange,56.0,1.0,3.0,30.0,111.0,16.0,16.0,595,37.0,0.9724,843.0,0.4828,3.0,0.0,0.1235,0.0,0.0,135357.0,0.0,595
jetty,7.1.0.v20100505,org.eclipse.jetty.client.HttpConnection,28.0,1.0,0.0,29.0,121.0,8.0,25.0,595,16.0,0.8651,1167.0,1.0,3.0,0.0,0.1508,0.0,0.0,401786.0,0.0,595
jetty,7.2.0.v20101020,org.eclipse.jetty.client.HttpDestination$ConnectExchange,3.0,0.0,0.0,5.0,13.0,1.0,5.0,595,1.0,0.3333,62.0,0.6667,3.0,0.0,0.4444,0.0,0.0,186667.0,0.0,595
jetty,7.4.1.v20110513,org.eclipse.jetty.client.HttpConnection$ConnectionIdleTask,3.0,0.0,0.0,4.0,8.0,1.0,4.0,595,1.0,0.0,28.0,0.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,595
jetty,7.5.0.v20110901,org.eclipse.jetty.client.HttpConnection$NonFinalResponseListener,12.0,1.0,0.0,6.0,24.0,1.0,5.0,595,12.0,0.6061,94.0,0.0,3.0,0.0,0.2778,0.0,0.0,65833.0,0.0,595
jetty,7.6.0.RC1,org.eclipse.jetty.client.AbstractHttpConnection$Handler,9.0,0.0,0.0,14.0,30.0,1.0,14.0,595,7.0,0.125,156.0,0.0,1.0,0.0,0.3333,0.0,0.0,162222.0,0.0,595
jetty,7.6.0.RC1,org.eclipse.jetty.client.AbstractHttpConnection$ConnectionIdleTask,3.0,0.0,0.0,4.0,7.0,1.0,4.0,595,1.0,0.0,28.0,0.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,595
jetty,7.6.0.RC1,org.eclipse.jetty.client.BlockingHttpConnection,5.0,0.0,0.0,14.0,53.0,1.0,13.0,1,2.0,0.8333,494.0,1.0,0.0,0.0,0.4375,0.0,0.0,97.2,0.0,1
jetty,7.6.0.RC1,org.eclipse.jetty.client.AbstractHttpConnection$1,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
jetty,7.6.0.RC1,org.eclipse.jetty.client.AbstractHttpConnection$NonFinalResponseListener,12.0,1.0,0.0,6.0,23.0,1.0,5.0,1,12.0,0.6061,95.0,0.0,3.0,0.0,0.2778,0.0,0.0,66667.0,0.0,1
jetty,7.6.0.RC1,org.eclipse.jetty.client.AsyncHttpConnection,6.0,0.0,0.0,17.0,55.0,2.0,15.0,1,3.0,0.8,538.0,1.0,0.0,0.0,0.4,0.0,0.0,88.0,0.0,1
jetty,7.6.1.v20120215,org.eclipse.jetty.client.AbstractHttpConnection,25.0,0.0,2.0,34.0,105.0,11.0,27.0,1,16.0,0.875,720.0,1.0,3.0,0.0,0.1435,0.0,0.0,27.32,0.0,1
jetty,7.6.1.v20120215,org.eclipse.jetty.client.HttpClient$LocalQueuedThreadPool,2.0,0.0,0.0,3.0,3.0,1.0,2.0,1,0.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,0.0,1
jetty,7.6.3.v20120416,org.eclipse.jetty.client.HttpDestination$1,1.0,4.0,0.0,1.0,3.0,1.0,1.0,1,0.0,2.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$FailureListener,1.0,1.0,0.0,5.0,1.0,4.0,2.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpClient$ConnectionCallback,4.0,0.0,0.0,6.0,5.0,2.0,5.0,1,0.0,0.4444,31.0,0.6667,2.0,0.0,0.4583,0.0,0.0,6.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$HeadersListener,1.0,1.0,0.0,5.0,1.0,4.0,2.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpClient$ClientSelectorManager,5.0,0.0,0.0,15.0,31.0,1.0,15.0,1,3.0,0.25,139.0,0.0,1.0,0.0,0.3818,0.0,0.0,26.6,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request,44.0,1.0,0.0,49.0,44.0,37.0,17.0,1,44.0,2.0,44.0,0.0,0.0,0.0,0.0754,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.GZIPContentDecoder,6.0,1.0,0.0,5.0,30.0,1.0,4.0,1,3.0,0.4857,556.0,1.0,1.0,0.0,0.375,0.0,0.0,90.5,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpContentResponse,11.0,1.0,0.0,7.0,24.0,3.0,4.0,1,11.0,0.6,112.0,1.0,1.0,0.0,0.2909,0.0,0.0,89091.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.ContinueProtocolHandler,7.0,1.0,0.0,12.0,20.0,2.0,12.0,1,3.0,0.7222,79.0,1.0,2.0,0.0,0.2667,0.0,0.0,98571.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$Listener$Empty,6.0,1.0,0.0,2.0,7.0,0.0,2.0,1,6.0,2.0,14.0,0.0,0.0,0.0,0.6667,0.0,0.0,13333.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$HeadersListener,1.0,1.0,0.0,6.0,1.0,4.0,2.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$FailureListener,1.0,1.0,0.0,6.0,1.0,4.0,2.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$BeginListener,1.0,1.0,0.0,6.0,1.0,4.0,2.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpCookieStore,5.0,1.0,0.0,4.0,37.0,1.0,3.0,1,4.0,0.25,272.0,1.0,0.0,0.0,0.4,0.0,0.0,53.2,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpConversation,13.0,1.0,0.0,12.0,28.0,11.0,3.0,1,13.0,0.8167,113.0,1.0,1.0,0.0,0.2692,0.0,0.0,73077.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpDestination$2,2.0,1.0,0.0,3.0,4.0,1.0,3.0,1,1.0,0.25,29.0,0.0,3.0,0.0,0.6,0.0,0.0,11.5,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.AuthenticationProtocolHandler$WWWAuthenticate,4.0,1.0,0.0,2.0,5.0,1.0,1.0,1,1.0,0.75,32.0,0.75,1.0,0.0,0.375,0.0,0.0,6.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Result,11.0,1.0,0.0,16.0,14.0,14.0,2.0,1,11.0,0.4,104.0,1.0,2.0,0.0,0.5,0.0,0.0,80909.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Connection,2.0,1.0,0.0,5.0,2.0,3.0,2.0,1,2.0,2.0,2.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,1
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$Listener$Empty,7.0,1.0,3.0,7.0,8.0,4.0,3.0,138,7.0,2.0,16.0,0.0,0.0,0.0,0.4286,0.0,0.0,12857.0,0.0,138
jetty,9.0.0.M2,org.eclipse.jetty.client.ContentDecoder$Factory,5.0,1.0,1.0,4.0,8.0,3.0,1.0,181,4.0,0.25,38.0,1.0,0.0,0.0,0.4667,1.0,1.0,6.4,0.0,181
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Authentication$Result,2.0,1.0,0.0,11.0,2.0,10.0,1.0,181,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,181
jetty,9.0.0.M2,org.eclipse.jetty.client.api.CookieStore,3.0,1.0,0.0,6.0,3.0,4.0,2.0,181,3.0,2.0,3.0,0.0,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,181
jetty,9.0.0.M2,org.eclipse.jetty.client.api.AuthenticationStore,8.0,1.0,0.0,7.0,8.0,5.0,2.0,261,8.0,2.0,8.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,261
jetty,9.0.0.M2,org.eclipse.jetty.client.GZIPContentDecoder$Factory,3.0,0.0,0.0,4.0,5.0,1.0,3.0,437,3.0,0.0,21.0,1.0,0.0,0.0,0.6667,0.0,0.0,56667.0,0.0,437
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$ContentListener,1.0,1.0,0.0,6.0,1.0,4.0,2.0,437,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,437
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$RequestListener,0.0,1.0,0.0,6.0,0.0,6.0,0.0,423,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423
jetty,9.0.0.M2,org.eclipse.jetty.client.AuthenticationProtocolHandler,9.0,1.0,0.0,12.0,15.0,4.0,10.0,423,4.0,0.825,67.0,0.8,2.0,0.0,0.25,0.0,0.0,58889.0,0.0,423
jetty,9.0.0.M2,org.eclipse.jetty.client.api.ContentProvider,1.0,1.0,0.0,9.0,1.0,9.0,0.0,423,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,423
jetty,9.0.0.M2,org.eclipse.jetty.client.ContinueProtocolHandler$ContinueListener,6.0,0.0,0.0,12.0,30.0,1.0,12.0,1112,3.0,0.5,144.0,0.0,1.0,0.0,0.4,0.0,0.0,226667.0,0.0,1112
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$Listener,0.0,1.0,0.0,9.0,0.0,4.0,5.0,1112,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112
jetty,9.0.0.M2,org.eclipse.jetty.client.GZIPContentDecoder$1,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1112,0.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,1112
jetty,9.0.0.M2,org.eclipse.jetty.client.api.ContentResponse,2.0,1.0,0.0,8.0,2.0,7.0,1.0,1486,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1486
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$BeginListener,1.0,1.0,0.0,7.0,1.0,6.0,2.0,1486,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1486
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response,7.0,1.0,0.0,29.0,7.0,27.0,2.0,1603,7.0,2.0,7.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,1603
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$SuccessListener,1.0,1.0,0.0,8.0,1.0,6.0,2.0,1773,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1773
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$ResponseListener,0.0,1.0,0.0,11.0,0.0,11.0,0.0,2029,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpDestination$1$1,2.0,1.0,0.0,2.0,4.0,1.0,2.0,2029,1.0,0.0,20.0,0.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,2029
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpCookieParser,6.0,1.0,0.0,2.0,36.0,1.0,1.0,2029,1.0,0.6,348.0,1.0,0.0,0.0,0.4,0.0,0.0,568333.0,0.0,2029
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$SuccessListener,1.0,1.0,0.0,5.0,1.0,4.0,2.0,2039,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2039
jetty,9.0.0.M2,org.eclipse.jetty.client.ContentDecoder,1.0,1.0,0.0,4.0,1.0,4.0,0.0,2039,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2039
jetty,9.0.0.M2,org.eclipse.jetty.client.AuthenticationProtocolHandler$AuthenticationListener,4.0,0.0,0.0,24.0,54.0,2.0,24.0,2039,1.0,0.0,245.0,0.0,1.0,0.0,0.45,0.0,0.0,60.0,0.0,2039
jetty,9.0.0.M2,org.eclipse.jetty.client.ContinueProtocolHandler$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2039,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Authentication,2.0,1.0,0.0,9.0,2.0,5.0,4.0,2039,2.0,2.0,2.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2039
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$CompleteListener,1.0,1.0,0.0,10.0,1.0,8.0,2.0,2039,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2039
jetty,9.0.0.M2,org.eclipse.jetty.client.GZIPContentDecoder$State,4.0,2.0,0.0,3.0,7.0,2.0,1.0,2172,2.0,0.9804,199.0,0.0588,17.0,0.8667,0.4444,1.0,1.0,44.5,0.0,2172
jetty,9.0.0.M2,org.eclipse.jetty.client.AuthenticationProtocolHandler$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2172,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpAuthenticationStore,9.0,1.0,0.0,4.0,28.0,1.0,3.0,2172,9.0,0.5,106.0,1.0,0.0,0.0,0.4167,0.0,0.0,105556.0,0.0,2172
jetty,9.0.0.M2,org.eclipse.jetty.client.HttpDestination$RequestContext,4.0,1.0,0.0,3.0,5.0,1.0,2.0,2172,0.0,0.3333,26.0,1.0,1.0,0.0,0.45,0.0,0.0,5.0,0.0,2172
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Response$Listener,0.0,1.0,0.0,13.0,0.0,7.0,6.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.M2,org.eclipse.jetty.client.AuthenticationProtocolHandler$AuthenticationListener$1,2.0,1.0,0.0,7.0,6.0,1.0,7.0,0,1.0,0.0,22.0,0.0,2.0,0.0,0.625,0.0,0.0,9.0,0.0,0
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Request$QueuedListener,1.0,1.0,0.0,5.0,1.0,4.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.M2,org.eclipse.jetty.client.api.Destination,4.0,1.0,0.0,6.0,4.0,6.0,0.0,0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.M3,org.eclipse.jetty.client.api.ProxyConfiguration,5.0,1.0,0.0,2.0,12.0,2.0,0.0,0,5.0,0.6667,51.0,1.0,0.0,0.0,0.6,0.0,0.0,8.6,0.0,0
jetty,9.0.0.M4,org.eclipse.jetty.client.api.Response$HeaderListener,1.0,1.0,0.0,8.0,1.0,5.0,3.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.M4,org.eclipse.jetty.client.HttpDestination$3,2.0,1.0,0.0,3.0,4.0,1.0,3.0,0,1.0,0.25,29.0,0.0,3.0,0.0,0.6,0.0,0.0,11.5,0.0,0
jetty,9.0.0.M4,org.eclipse.jetty.client.api.Request$CommitListener,1.0,1.0,0.0,5.0,1.0,4.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.M4,org.eclipse.jetty.client.HttpDestination$ProxyPromise$1,2.0,1.0,0.0,8.0,17.0,1.0,8.0,0,1.0,0.0,63.0,0.0,2.0,0.0,0.625,0.0,0.0,29.5,0.0,0
jetty,9.0.0.M4,org.eclipse.jetty.client.HttpClient$ContentDecoderFactorySet,17.0,1.0,0.0,5.0,40.0,1.0,5.0,0,14.0,0.2188,170.0,0.5,1.0,0.0,0.2437,0.0,0.0,88824.0,0.0,0
jetty,9.0.0.M4,org.eclipse.jetty.client.HttpDestination$ProxyPromise,7.0,1.0,1.0,14.0,34.0,3.0,13.0,0,3.0,0.25,125.0,0.5,1.0,0.0,0.2857,0.0,0.0,165714.0,0.0,0
jetty,9.0.0.M5,org.eclipse.jetty.client.AsyncContentProvider$Listener,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.M5,org.eclipse.jetty.client.AsyncContentProvider,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.0.RC1,org.eclipse.jetty.client.api.Destination$Address,3.0,1.0,0.0,3.0,4.0,3.0,0.0,0,3.0,0.5,20.0,1.0,0.0,0.0,0.5556,0.0,0.0,5.0,0.0,0
jetty,9.0.0.RC1,org.eclipse.jetty.client.api.Request$ContentListener,1.0,1.0,0.0,5.0,1.0,4.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
jetty,9.0.1.v20130408,org.eclipse.jetty.client.api.Authentication$HeaderInfo,5.0,1.0,0.0,5.0,6.0,4.0,1.0,4,5.0,0.75,36.0,1.0,0.0,0.0,0.4667,0.0,0.0,5.4,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.HttpClientTransport,4.0,1.0,0.0,6.0,4.0,4.0,4.0,4,4.0,2.0,4.0,0.0,0.0,0.0,0.3438,0.0,0.0,0.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpSenderOverHTTP$ByteBufferRecyclerCallback,5.0,1.0,0.0,4.0,12.0,1.0,4.0,4,2.0,0.45,100.0,0.6,1.0,0.0,0.5,0.0,0.0,18.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.HttpChannel,10.0,1.0,1.0,10.0,20.0,6.0,5.0,4,8.0,0.7037,94.0,1.0,1.0,0.0,0.2778,0.0,0.0,8.1,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpDestinationOverHTTP$2,2.0,1.0,0.0,3.0,4.0,1.0,3.0,4,1.0,0.3333,23.0,0.0,3.0,0.0,0.625,0.0,0.0,9.0,0.0,4
